read,cycle,channel,intensity,cell,i,j,tile,well
61760,1,GFP,31,1060,1288,1652,0,Well6
61760,1,Cy3,26,1060,1288,1652,0,Well6
61760,1,Far-red,58,1060,1288,1652,0,Well6
61760,2,GFP,2049,1060,1288,1652,0,Well6
61760,2,Cy3,2136,1060,1288,1652,0,Well6
61760,2,Far-red,152,1060,1288,1652,0,Well6
61760,3,GFP,48,1060,1288,1652,0,Well6
61760,3,Cy3,81,1060,1288,1652,0,Well6
61760,3,Far-red,21,1060,1288,1652,0,Well6
61760,4,GFP,12,1060,1288,1652,0,Well6
61760,4,Cy3,0,1060,1288,1652,0,Well6
61760,4,Far-red,2,1060,1288,1652,0,Well6
61761,1,GFP,85,1060,1288,1659,0,Well6
61761,1,Cy3,18,1060,1288,1659,0,Well6
61761,1,Far-red,46,1060,1288,1659,0,Well6
61761,2,GFP,13080,1060,1288,1659,0,Well6
61761,2,Cy3,13666,1060,1288,1659,0,Well6
61761,2,Far-red,372,1060,1288,1659,0,Well6
61761,3,GFP,72,1060,1288,1659,0,Well6
61761,3,Cy3,19,1060,1288,1659,0,Well6
61761,3,Far-red,26,1060,1288,1659,0,Well6
61761,4,GFP,148,1060,1288,1659,0,Well6
61761,4,Cy3,24,1060,1288,1659,0,Well6
61761,4,Far-red,54,1060,1288,1659,0,Well6
61960,1,GFP,77,1060,1292,1654,0,Well6
61960,1,Cy3,52,1060,1292,1654,0,Well6
61960,1,Far-red,97,1060,1292,1654,0,Well6
61960,2,GFP,0,1060,1292,1654,0,Well6
61960,2,Cy3,0,1060,1292,1654,0,Well6
61960,2,Far-red,349,1060,1292,1654,0,Well6
61960,3,GFP,37,1060,1292,1654,0,Well6
61960,3,Cy3,70,1060,1292,1654,0,Well6
61960,3,Far-red,10,1060,1292,1654,0,Well6
61960,4,GFP,67,1060,1292,1654,0,Well6
61960,4,Cy3,0,1060,1292,1654,0,Well6
61960,4,Far-red,28,1060,1292,1654,0,Well6
62002,1,GFP,23,1060,1293,1659,0,Well6
62002,1,Cy3,42,1060,1293,1659,0,Well6
62002,1,Far-red,48,1060,1293,1659,0,Well6
62002,2,GFP,7,1060,1293,1659,0,Well6
62002,2,Cy3,0,1060,1293,1659,0,Well6
62002,2,Far-red,226,1060,1293,1659,0,Well6
62002,3,GFP,69,1060,1293,1659,0,Well6
62002,3,Cy3,39,1060,1293,1659,0,Well6
62002,3,Far-red,35,1060,1293,1659,0,Well6
62002,4,GFP,469,1060,1293,1659,0,Well6
62002,4,Cy3,2013,1060,1293,1659,0,Well6
62002,4,Far-red,246,1060,1293,1659,0,Well6
61616,1,GFP,50,1061,1285,1646,0,Well6
61616,1,Cy3,39,1061,1285,1646,0,Well6
61616,1,Far-red,45,1061,1285,1646,0,Well6
61616,2,GFP,12581,1061,1285,1646,0,Well6
61616,2,Cy3,18900,1061,1285,1646,0,Well6
61616,2,Far-red,172,1061,1285,1646,0,Well6
61616,3,GFP,63,1061,1285,1646,0,Well6
61616,3,Cy3,34,1061,1285,1646,0,Well6
61616,3,Far-red,17,1061,1285,1646,0,Well6
61616,4,GFP,69,1061,1285,1646,0,Well6
61616,4,Cy3,11,1061,1285,1646,0,Well6
61616,4,Far-red,93,1061,1285,1646,0,Well6
61714,1,GFP,41,1061,1287,1632,0,Well6
61714,1,Cy3,0,1061,1287,1632,0,Well6
61714,1,Far-red,7,1061,1287,1632,0,Well6
61714,2,GFP,14936,1061,1287,1632,0,Well6
61714,2,Cy3,18137,1061,1287,1632,0,Well6
61714,2,Far-red,278,1061,1287,1632,0,Well6
61714,3,GFP,43,1061,1287,1632,0,Well6
61714,3,Cy3,47,1061,1287,1632,0,Well6
61714,3,Far-red,40,1061,1287,1632,0,Well6
61714,4,GFP,69,1061,1287,1632,0,Well6
61714,4,Cy3,95,1061,1287,1632,0,Well6
61714,4,Far-red,22,1061,1287,1632,0,Well6
61715,1,GFP,103,1061,1287,1639,0,Well6
61715,1,Cy3,105,1061,1287,1639,0,Well6
61715,1,Far-red,116,1061,1287,1639,0,Well6
61715,2,GFP,12044,1061,1287,1639,0,Well6
61715,2,Cy3,17646,1061,1287,1639,0,Well6
61715,2,Far-red,241,1061,1287,1639,0,Well6
61715,3,GFP,78,1061,1287,1639,0,Well6
61715,3,Cy3,38,1061,1287,1639,0,Well6
61715,3,Far-red,14,1061,1287,1639,0,Well6
61715,4,GFP,69,1061,1287,1639,0,Well6
61715,4,Cy3,82,1061,1287,1639,0,Well6
61715,4,Far-red,32,1061,1287,1639,0,Well6
61802,1,GFP,117,1061,1289,1643,0,Well6
61802,1,Cy3,133,1061,1289,1643,0,Well6
61802,1,Far-red,239,1061,1289,1643,0,Well6
61802,2,GFP,17786,1061,1289,1643,0,Well6
61802,2,Cy3,11906,1061,1289,1643,0,Well6
61802,2,Far-red,172,1061,1289,1643,0,Well6
61802,3,GFP,69,1061,1289,1643,0,Well6
61802,3,Cy3,17,1061,1289,1643,0,Well6
61802,3,Far-red,20,1061,1289,1643,0,Well6
61802,4,GFP,89,1061,1289,1643,0,Well6
61802,4,Cy3,29,1061,1289,1643,0,Well6
61802,4,Far-red,77,1061,1289,1643,0,Well6
61959,1,GFP,60,1061,1292,1639,0,Well6
61959,1,Cy3,57,1061,1292,1639,0,Well6
61959,1,Far-red,155,1061,1292,1639,0,Well6
61959,2,GFP,0,1061,1292,1639,0,Well6
61959,2,Cy3,0,1061,1292,1639,0,Well6
61959,2,Far-red,512,1061,1292,1639,0,Well6
61959,3,GFP,84,1061,1292,1639,0,Well6
61959,3,Cy3,41,1061,1292,1639,0,Well6
61959,3,Far-red,25,1061,1292,1639,0,Well6
61959,4,GFP,100,1061,1292,1639,0,Well6
61959,4,Cy3,86,1061,1292,1639,0,Well6
61959,4,Far-red,54,1061,1292,1639,0,Well6
62043,1,GFP,78,1063,1294,864,0,Well6
62043,1,Cy3,58,1063,1294,864,0,Well6
62043,1,Far-red,103,1063,1294,864,0,Well6
62043,2,GFP,1422,1063,1294,864,0,Well6
62043,2,Cy3,1217,1063,1294,864,0,Well6
62043,2,Far-red,559,1063,1294,864,0,Well6
62043,3,GFP,63,1063,1294,864,0,Well6
62043,3,Cy3,61,1063,1294,864,0,Well6
62043,3,Far-red,22,1063,1294,864,0,Well6
62043,4,GFP,164,1063,1294,864,0,Well6
62043,4,Cy3,103,1063,1294,864,0,Well6
62043,4,Far-red,54,1063,1294,864,0,Well6
62130,1,GFP,72,1063,1296,875,0,Well6
62130,1,Cy3,49,1063,1296,875,0,Well6
62130,1,Far-red,0,1063,1296,875,0,Well6
62130,2,GFP,659,1063,1296,875,0,Well6
62130,2,Cy3,801,1063,1296,875,0,Well6
62130,2,Far-red,1137,1063,1296,875,0,Well6
62130,3,GFP,10,1063,1296,875,0,Well6
62130,3,Cy3,19,1063,1296,875,0,Well6
62130,3,Far-red,29,1063,1296,875,0,Well6
62130,4,GFP,360,1063,1296,875,0,Well6
62130,4,Cy3,122,1063,1296,875,0,Well6
62130,4,Far-red,130,1063,1296,875,0,Well6
62284,1,GFP,52,1063,1299,864,0,Well6
62284,1,Cy3,134,1063,1299,864,0,Well6
62284,1,Far-red,266,1063,1299,864,0,Well6
62284,2,GFP,182,1063,1299,864,0,Well6
62284,2,Cy3,529,1063,1299,864,0,Well6
62284,2,Far-red,641,1063,1299,864,0,Well6
62284,3,GFP,40,1063,1299,864,0,Well6
62284,3,Cy3,11,1063,1299,864,0,Well6
62284,3,Far-red,21,1063,1299,864,0,Well6
62284,4,GFP,21,1063,1299,864,0,Well6
62284,4,Cy3,4,1063,1299,864,0,Well6
62284,4,Far-red,12,1063,1299,864,0,Well6
62331,1,GFP,53,1063,1300,872,0,Well6
62331,1,Cy3,11,1063,1300,872,0,Well6
62331,1,Far-red,36,1063,1300,872,0,Well6
62331,2,GFP,0,1063,1300,872,0,Well6
62331,2,Cy3,37,1063,1300,872,0,Well6
62331,2,Far-red,242,1063,1300,872,0,Well6
62331,3,GFP,32,1063,1300,872,0,Well6
62331,3,Cy3,17,1063,1300,872,0,Well6
62331,3,Far-red,25,1063,1300,872,0,Well6
62331,4,GFP,181,1063,1300,872,0,Well6
62331,4,Cy3,55,1063,1300,872,0,Well6
62331,4,Far-red,101,1063,1300,872,0,Well6
62528,1,GFP,53,1063,1304,865,0,Well6
62528,1,Cy3,37,1063,1304,865,0,Well6
62528,1,Far-red,46,1063,1304,865,0,Well6
62528,2,GFP,187,1063,1304,865,0,Well6
62528,2,Cy3,174,1063,1304,865,0,Well6
62528,2,Far-red,601,1063,1304,865,0,Well6
62528,3,GFP,71,1063,1304,865,0,Well6
62528,3,Cy3,2,1063,1304,865,0,Well6
62528,3,Far-red,0,1063,1304,865,0,Well6
62528,4,GFP,52,1063,1304,865,0,Well6
62528,4,Cy3,23,1063,1304,865,0,Well6
62528,4,Far-red,0,1063,1304,865,0,Well6
62614,1,GFP,36,1064,1306,846,0,Well6
62614,1,Cy3,44,1064,1306,846,0,Well6
62614,1,Far-red,35,1064,1306,846,0,Well6
62614,2,GFP,13033,1064,1306,846,0,Well6
62614,2,Cy3,13801,1064,1306,846,0,Well6
62614,2,Far-red,399,1064,1306,846,0,Well6
62614,3,GFP,160,1064,1306,846,0,Well6
62614,3,Cy3,75,1064,1306,846,0,Well6
62614,3,Far-red,27,1064,1306,846,0,Well6
62614,4,GFP,153,1064,1306,846,0,Well6
62614,4,Cy3,63,1064,1306,846,0,Well6
62614,4,Far-red,81,1064,1306,846,0,Well6
62713,1,GFP,90,1064,1308,851,0,Well6
62713,1,Cy3,40,1064,1308,851,0,Well6
62713,1,Far-red,0,1064,1308,851,0,Well6
62713,2,GFP,12166,1064,1308,851,0,Well6
62713,2,Cy3,12934,1064,1308,851,0,Well6
62713,2,Far-red,173,1064,1308,851,0,Well6
62713,3,GFP,367,1064,1308,851,0,Well6
62713,3,Cy3,262,1064,1308,851,0,Well6
62713,3,Far-red,47,1064,1308,851,0,Well6
62713,4,GFP,90,1064,1308,851,0,Well6
62713,4,Cy3,33,1064,1308,851,0,Well6
62713,4,Far-red,91,1064,1308,851,0,Well6
62957,1,GFP,73,1064,1313,846,0,Well6
62957,1,Cy3,49,1064,1313,846,0,Well6
62957,1,Far-red,66,1064,1313,846,0,Well6
62957,2,GFP,13763,1064,1313,846,0,Well6
62957,2,Cy3,15607,1064,1313,846,0,Well6
62957,2,Far-red,219,1064,1313,846,0,Well6
62957,3,GFP,27,1064,1313,846,0,Well6
62957,3,Cy3,64,1064,1313,846,0,Well6
62957,3,Far-red,8,1064,1313,846,0,Well6
62957,4,GFP,71,1064,1313,846,0,Well6
62957,4,Cy3,23,1064,1313,846,0,Well6
62957,4,Far-red,35,1064,1313,846,0,Well6
63049,1,GFP,78,1064,1315,853,0,Well6
63049,1,Cy3,140,1064,1315,853,0,Well6
63049,1,Far-red,238,1064,1315,853,0,Well6
63049,2,GFP,12336,1064,1315,853,0,Well6
63049,2,Cy3,14975,1064,1315,853,0,Well6
63049,2,Far-red,356,1064,1315,853,0,Well6
63049,3,GFP,116,1064,1315,853,0,Well6
63049,3,Cy3,20,1064,1315,853,0,Well6
63049,3,Far-red,18,1064,1315,853,0,Well6
63049,4,GFP,62,1064,1315,853,0,Well6
63049,4,Cy3,99,1064,1315,853,0,Well6
63049,4,Far-red,23,1064,1315,853,0,Well6
62658,1,GFP,95,1065,1307,390,0,Well6
62658,1,Cy3,36,1065,1307,390,0,Well6
62658,1,Far-red,89,1065,1307,390,0,Well6
62658,2,GFP,16493,1065,1307,390,0,Well6
62658,2,Cy3,13425,1065,1307,390,0,Well6
62658,2,Far-red,354,1065,1307,390,0,Well6
62658,3,GFP,272,1065,1307,390,0,Well6
62658,3,Cy3,59,1065,1307,390,0,Well6
62658,3,Far-red,31,1065,1307,390,0,Well6
62658,4,GFP,159,1065,1307,390,0,Well6
62658,4,Cy3,46,1065,1307,390,0,Well6
62658,4,Far-red,30,1065,1307,390,0,Well6
62764,1,GFP,29,1065,1309,397,0,Well6
62764,1,Cy3,44,1065,1309,397,0,Well6
62764,1,Far-red,93,1065,1309,397,0,Well6
62764,2,GFP,0,1065,1309,397,0,Well6
62764,2,Cy3,220,1065,1309,397,0,Well6
62764,2,Far-red,1324,1065,1309,397,0,Well6
62764,3,GFP,250,1065,1309,397,0,Well6
62764,3,Cy3,43,1065,1309,397,0,Well6
62764,3,Far-red,40,1065,1309,397,0,Well6
62764,4,GFP,31,1065,1309,397,0,Well6
62764,4,Cy3,28,1065,1309,397,0,Well6
62764,4,Far-red,45,1065,1309,397,0,Well6
62817,1,GFP,47,1065,1310,403,0,Well6
62817,1,Cy3,129,1065,1310,403,0,Well6
62817,1,Far-red,231,1065,1310,403,0,Well6
62817,2,GFP,22887,1065,1310,403,0,Well6
62817,2,Cy3,19561,1065,1310,403,0,Well6
62817,2,Far-red,469,1065,1310,403,0,Well6
62817,3,GFP,13,1065,1310,403,0,Well6
62817,3,Cy3,55,1065,1310,403,0,Well6
62817,3,Far-red,20,1065,1310,403,0,Well6
62817,4,GFP,120,1065,1310,403,0,Well6
62817,4,Cy3,73,1065,1310,403,0,Well6
62817,4,Far-red,34,1065,1310,403,0,Well6
62907,1,GFP,127,1065,1312,395,0,Well6
62907,1,Cy3,183,1065,1312,395,0,Well6
62907,1,Far-red,425,1065,1312,395,0,Well6
62907,2,GFP,445,1065,1312,395,0,Well6
62907,2,Cy3,375,1065,1312,395,0,Well6
62907,2,Far-red,170,1065,1312,395,0,Well6
62907,3,GFP,126,1065,1312,395,0,Well6
62907,3,Cy3,83,1065,1312,395,0,Well6
62907,3,Far-red,42,1065,1312,395,0,Well6
62907,4,GFP,74,1065,1312,395,0,Well6
62907,4,Cy3,46,1065,1312,395,0,Well6
62907,4,Far-red,36,1065,1312,395,0,Well6
63038,1,GFP,36,1065,1315,401,0,Well6
63038,1,Cy3,42,1065,1315,401,0,Well6
63038,1,Far-red,35,1065,1315,401,0,Well6
63038,2,GFP,0,1065,1315,401,0,Well6
63038,2,Cy3,0,1065,1315,401,0,Well6
63038,2,Far-red,672,1065,1315,401,0,Well6
63038,3,GFP,75,1065,1315,401,0,Well6
63038,3,Cy3,85,1065,1315,401,0,Well6
63038,3,Far-red,28,1065,1315,401,0,Well6
63038,4,GFP,548,1065,1315,401,0,Well6
63038,4,Cy3,109,1065,1315,401,0,Well6
63038,4,Far-red,112,1065,1315,401,0,Well6
62506,1,GFP,178,1066,1304,215,0,Well6
62506,1,Cy3,309,1066,1304,215,0,Well6
62506,1,Far-red,338,1066,1304,215,0,Well6
62506,2,GFP,6253,1066,1304,215,0,Well6
62506,2,Cy3,3949,1066,1304,215,0,Well6
62506,2,Far-red,1967,1066,1304,215,0,Well6
62506,3,GFP,61,1066,1304,215,0,Well6
62506,3,Cy3,47,1066,1304,215,0,Well6
62506,3,Far-red,23,1066,1304,215,0,Well6
62506,4,GFP,49,1066,1304,215,0,Well6
62506,4,Cy3,262,1066,1304,215,0,Well6
62506,4,Far-red,28,1066,1304,215,0,Well6
62543,1,GFP,23,1067,1304,1529,0,Well6
62543,1,Cy3,107,1067,1304,1529,0,Well6
62543,1,Far-red,70,1067,1304,1529,0,Well6
62543,2,GFP,10778,1067,1304,1529,0,Well6
62543,2,Cy3,11896,1067,1304,1529,0,Well6
62543,2,Far-red,327,1067,1304,1529,0,Well6
62543,3,GFP,30,1067,1304,1529,0,Well6
62543,3,Cy3,49,1067,1304,1529,0,Well6
62543,3,Far-red,23,1067,1304,1529,0,Well6
62543,4,GFP,45,1067,1304,1529,0,Well6
62543,4,Cy3,29,1067,1304,1529,0,Well6
62543,4,Far-red,98,1067,1304,1529,0,Well6
62791,1,GFP,78,1067,1309,1534,0,Well6
62791,1,Cy3,78,1067,1309,1534,0,Well6
62791,1,Far-red,46,1067,1309,1534,0,Well6
62791,2,GFP,10478,1067,1309,1534,0,Well6
62791,2,Cy3,10227,1067,1309,1534,0,Well6
62791,2,Far-red,197,1067,1309,1534,0,Well6
62791,3,GFP,59,1067,1309,1534,0,Well6
62791,3,Cy3,5,1067,1309,1534,0,Well6
62791,3,Far-red,32,1067,1309,1534,0,Well6
62791,4,GFP,25,1067,1309,1534,0,Well6
62791,4,Cy3,39,1067,1309,1534,0,Well6
62791,4,Far-red,40,1067,1309,1534,0,Well6
62969,1,GFP,92,1067,1313,1520,0,Well6
62969,1,Cy3,17,1067,1313,1520,0,Well6
62969,1,Far-red,69,1067,1313,1520,0,Well6
62969,2,GFP,14913,1067,1313,1520,0,Well6
62969,2,Cy3,12644,1067,1313,1520,0,Well6
62969,2,Far-red,597,1067,1313,1520,0,Well6
62969,3,GFP,39,1067,1313,1520,0,Well6
62969,3,Cy3,17,1067,1313,1520,0,Well6
62969,3,Far-red,9,1067,1313,1520,0,Well6
62969,4,GFP,200,1067,1313,1520,0,Well6
62969,4,Cy3,24,1067,1313,1520,0,Well6
62969,4,Far-red,50,1067,1313,1520,0,Well6
62970,1,GFP,35,1067,1313,1529,0,Well6
62970,1,Cy3,10,1067,1313,1529,0,Well6
62970,1,Far-red,23,1067,1313,1529,0,Well6
62970,2,GFP,11928,1067,1313,1529,0,Well6
62970,2,Cy3,12923,1067,1313,1529,0,Well6
62970,2,Far-red,333,1067,1313,1529,0,Well6
62970,3,GFP,43,1067,1313,1529,0,Well6
62970,3,Cy3,75,1067,1313,1529,0,Well6
62970,3,Far-red,23,1067,1313,1529,0,Well6
62970,4,GFP,7,1067,1313,1529,0,Well6
62970,4,Cy3,47,1067,1313,1529,0,Well6
62970,4,Far-red,39,1067,1313,1529,0,Well6
63225,1,GFP,71,1067,1318,1526,0,Well6
63225,1,Cy3,70,1067,1318,1526,0,Well6
63225,1,Far-red,111,1067,1318,1526,0,Well6
63225,2,GFP,1067,1067,1318,1526,0,Well6
63225,2,Cy3,944,1067,1318,1526,0,Well6
63225,2,Far-red,462,1067,1318,1526,0,Well6
63225,3,GFP,34,1067,1318,1526,0,Well6
63225,3,Cy3,21,1067,1318,1526,0,Well6
63225,3,Far-red,13,1067,1318,1526,0,Well6
63225,4,GFP,22,1067,1318,1526,0,Well6
63225,4,Cy3,33,1067,1318,1526,0,Well6
63225,4,Far-red,17,1067,1318,1526,0,Well6
63004,1,GFP,79,1068,1314,882,0,Well6
63004,1,Cy3,101,1068,1314,882,0,Well6
63004,1,Far-red,50,1068,1314,882,0,Well6
63004,2,GFP,779,1068,1314,882,0,Well6
63004,2,Cy3,976,1068,1314,882,0,Well6
63004,2,Far-red,727,1068,1314,882,0,Well6
63004,3,GFP,56,1068,1314,882,0,Well6
63004,3,Cy3,49,1068,1314,882,0,Well6
63004,3,Far-red,15,1068,1314,882,0,Well6
63004,4,GFP,30,1068,1314,882,0,Well6
63004,4,Cy3,7,1068,1314,882,0,Well6
63004,4,Far-red,7,1068,1314,882,0,Well6
63111,1,GFP,58,1068,1316,869,0,Well6
63111,1,Cy3,89,1068,1316,869,0,Well6
63111,1,Far-red,67,1068,1316,869,0,Well6
63111,2,GFP,6339,1068,1316,869,0,Well6
63111,2,Cy3,5222,1068,1316,869,0,Well6
63111,2,Far-red,333,1068,1316,869,0,Well6
63111,3,GFP,64,1068,1316,869,0,Well6
63111,3,Cy3,53,1068,1316,869,0,Well6
63111,3,Far-red,19,1068,1316,869,0,Well6
63111,4,GFP,45,1068,1316,869,0,Well6
63111,4,Cy3,24,1068,1316,869,0,Well6
63111,4,Far-red,76,1068,1316,869,0,Well6
63112,1,GFP,44,1068,1316,878,0,Well6
63112,1,Cy3,18,1068,1316,878,0,Well6
63112,1,Far-red,0,1068,1316,878,0,Well6
63112,2,GFP,15155,1068,1316,878,0,Well6
63112,2,Cy3,17793,1068,1316,878,0,Well6
63112,2,Far-red,163,1068,1316,878,0,Well6
63112,3,GFP,0,1068,1316,878,0,Well6
63112,3,Cy3,37,1068,1316,878,0,Well6
63112,3,Far-red,22,1068,1316,878,0,Well6
63112,4,GFP,45,1068,1316,878,0,Well6
63112,4,Cy3,60,1068,1316,878,0,Well6
63112,4,Far-red,26,1068,1316,878,0,Well6
62857,1,GFP,58,1069,1311,469,0,Well6
62857,1,Cy3,59,1069,1311,469,0,Well6
62857,1,Far-red,129,1069,1311,469,0,Well6
62857,2,GFP,5165,1069,1311,469,0,Well6
62857,2,Cy3,3734,1069,1311,469,0,Well6
62857,2,Far-red,1249,1069,1311,469,0,Well6
62857,3,GFP,82,1069,1311,469,0,Well6
62857,3,Cy3,73,1069,1311,469,0,Well6
62857,3,Far-red,15,1069,1311,469,0,Well6
62857,4,GFP,94,1069,1311,469,0,Well6
62857,4,Cy3,52,1069,1311,469,0,Well6
62857,4,Far-red,30,1069,1311,469,0,Well6
63075,1,GFP,60,1070,1315,1728,0,Well6
63075,1,Cy3,89,1070,1315,1728,0,Well6
63075,1,Far-red,76,1070,1315,1728,0,Well6
63075,2,GFP,3402,1070,1315,1728,0,Well6
63075,2,Cy3,4278,1070,1315,1728,0,Well6
63075,2,Far-red,944,1070,1315,1728,0,Well6
63075,3,GFP,33,1070,1315,1728,0,Well6
63075,3,Cy3,24,1070,1315,1728,0,Well6
63075,3,Far-red,36,1070,1315,1728,0,Well6
63075,4,GFP,19,1070,1315,1728,0,Well6
63075,4,Cy3,2,1070,1315,1728,0,Well6
63075,4,Far-red,1,1070,1315,1728,0,Well6
63313,1,GFP,105,1070,1320,1724,0,Well6
63313,1,Cy3,20,1070,1320,1724,0,Well6
63313,1,Far-red,11,1070,1320,1724,0,Well6
63313,2,GFP,12556,1070,1320,1724,0,Well6
63313,2,Cy3,15182,1070,1320,1724,0,Well6
63313,2,Far-red,576,1070,1320,1724,0,Well6
63313,3,GFP,70,1070,1320,1724,0,Well6
63313,3,Cy3,42,1070,1320,1724,0,Well6
63313,3,Far-red,18,1070,1320,1724,0,Well6
63313,4,GFP,186,1070,1320,1724,0,Well6
63313,4,Cy3,32,1070,1320,1724,0,Well6
63313,4,Far-red,75,1070,1320,1724,0,Well6
63314,1,GFP,60,1070,1320,1729,0,Well6
63314,1,Cy3,32,1070,1320,1729,0,Well6
63314,1,Far-red,34,1070,1320,1729,0,Well6
63314,2,GFP,10898,1070,1320,1729,0,Well6
63314,2,Cy3,13055,1070,1320,1729,0,Well6
63314,2,Far-red,283,1070,1320,1729,0,Well6
63314,3,GFP,37,1070,1320,1729,0,Well6
63314,3,Cy3,26,1070,1320,1729,0,Well6
63314,3,Far-red,24,1070,1320,1729,0,Well6
63314,4,GFP,309,1070,1320,1729,0,Well6
63314,4,Cy3,152,1070,1320,1729,0,Well6
63314,4,Far-red,103,1070,1320,1729,0,Well6
63550,1,GFP,29,1070,1325,1725,0,Well6
63550,1,Cy3,59,1070,1325,1725,0,Well6
63550,1,Far-red,56,1070,1325,1725,0,Well6
63550,2,GFP,13133,1070,1325,1725,0,Well6
63550,2,Cy3,9832,1070,1325,1725,0,Well6
63550,2,Far-red,411,1070,1325,1725,0,Well6
63550,3,GFP,36,1070,1325,1725,0,Well6
63550,3,Cy3,44,1070,1325,1725,0,Well6
63550,3,Far-red,20,1070,1325,1725,0,Well6
63550,4,GFP,71,1070,1325,1725,0,Well6
63550,4,Cy3,27,1070,1325,1725,0,Well6
63550,4,Far-red,21,1070,1325,1725,0,Well6
63551,1,GFP,12,1070,1325,1731,0,Well6
63551,1,Cy3,25,1070,1325,1731,0,Well6
63551,1,Far-red,0,1070,1325,1731,0,Well6
63551,2,GFP,14662,1070,1325,1731,0,Well6
63551,2,Cy3,11421,1070,1325,1731,0,Well6
63551,2,Far-red,317,1070,1325,1731,0,Well6
63551,3,GFP,60,1070,1325,1731,0,Well6
63551,3,Cy3,34,1070,1325,1731,0,Well6
63551,3,Far-red,10,1070,1325,1731,0,Well6
63551,4,GFP,0,1070,1325,1731,0,Well6
63551,4,Cy3,0,1070,1325,1731,0,Well6
63551,4,Far-red,17,1070,1325,1731,0,Well6
63817,1,GFP,22,1070,1330,1727,0,Well6
63817,1,Cy3,10,1070,1330,1727,0,Well6
63817,1,Far-red,24,1070,1330,1727,0,Well6
63817,2,GFP,907,1070,1330,1727,0,Well6
63817,2,Cy3,878,1070,1330,1727,0,Well6
63817,2,Far-red,313,1070,1330,1727,0,Well6
63817,3,GFP,75,1070,1330,1727,0,Well6
63817,3,Cy3,17,1070,1330,1727,0,Well6
63817,3,Far-red,27,1070,1330,1727,0,Well6
63817,4,GFP,213,1070,1330,1727,0,Well6
63817,4,Cy3,34,1070,1330,1727,0,Well6
63817,4,Far-red,20,1070,1330,1727,0,Well6
63818,1,GFP,54,1070,1330,1732,0,Well6
63818,1,Cy3,15,1070,1330,1732,0,Well6
63818,1,Far-red,7,1070,1330,1732,0,Well6
63818,2,GFP,0,1070,1330,1732,0,Well6
63818,2,Cy3,0,1070,1330,1732,0,Well6
63818,2,Far-red,86,1070,1330,1732,0,Well6
63818,3,GFP,58,1070,1330,1732,0,Well6
63818,3,Cy3,27,1070,1330,1732,0,Well6
63818,3,Far-red,30,1070,1330,1732,0,Well6
63818,4,GFP,756,1070,1330,1732,0,Well6
63818,4,Cy3,3552,1070,1330,1732,0,Well6
63818,4,Far-red,189,1070,1330,1732,0,Well6
63349,1,GFP,106,1071,1321,850,0,Well6
63349,1,Cy3,103,1071,1321,850,0,Well6
63349,1,Far-red,118,1071,1321,850,0,Well6
63349,2,GFP,18947,1071,1321,850,0,Well6
63349,2,Cy3,20431,1071,1321,850,0,Well6
63349,2,Far-red,852,1071,1321,850,0,Well6
63349,3,GFP,159,1071,1321,850,0,Well6
63349,3,Cy3,26,1071,1321,850,0,Well6
63349,3,Far-red,14,1071,1321,850,0,Well6
63349,4,GFP,405,1071,1321,850,0,Well6
63349,4,Cy3,102,1071,1321,850,0,Well6
63349,4,Far-red,99,1071,1321,850,0,Well6
63527,1,GFP,81,1071,1325,857,0,Well6
63527,1,Cy3,12,1071,1325,857,0,Well6
63527,1,Far-red,0,1071,1325,857,0,Well6
63527,2,GFP,12583,1071,1325,857,0,Well6
63527,2,Cy3,9818,1071,1325,857,0,Well6
63527,2,Far-red,213,1071,1325,857,0,Well6
63527,3,GFP,77,1071,1325,857,0,Well6
63527,3,Cy3,80,1071,1325,857,0,Well6
63527,3,Far-red,17,1071,1325,857,0,Well6
63527,4,GFP,263,1071,1325,857,0,Well6
63527,4,Cy3,159,1071,1325,857,0,Well6
63527,4,Far-red,84,1071,1325,857,0,Well6
63350,1,GFP,63,1072,1321,871,0,Well6
63350,1,Cy3,66,1072,1321,871,0,Well6
63350,1,Far-red,46,1072,1321,871,0,Well6
63350,2,GFP,17364,1072,1321,871,0,Well6
63350,2,Cy3,18848,1072,1321,871,0,Well6
63350,2,Far-red,285,1072,1321,871,0,Well6
63350,3,GFP,96,1072,1321,871,0,Well6
63350,3,Cy3,36,1072,1321,871,0,Well6
63350,3,Far-red,11,1072,1321,871,0,Well6
63350,4,GFP,716,1072,1321,871,0,Well6
63350,4,Cy3,217,1072,1321,871,0,Well6
63350,4,Far-red,235,1072,1321,871,0,Well6
63402,1,GFP,51,1072,1322,878,0,Well6
63402,1,Cy3,41,1072,1322,878,0,Well6
63402,1,Far-red,36,1072,1322,878,0,Well6
63402,2,GFP,1341,1072,1322,878,0,Well6
63402,2,Cy3,708,1072,1322,878,0,Well6
63402,2,Far-red,448,1072,1322,878,0,Well6
63402,3,GFP,69,1072,1322,878,0,Well6
63402,3,Cy3,52,1072,1322,878,0,Well6
63402,3,Far-red,34,1072,1322,878,0,Well6
63402,4,GFP,9,1072,1322,878,0,Well6
63402,4,Cy3,1,1072,1322,878,0,Well6
63402,4,Far-red,6,1072,1322,878,0,Well6
63486,1,GFP,98,1072,1324,870,0,Well6
63486,1,Cy3,75,1072,1324,870,0,Well6
63486,1,Far-red,94,1072,1324,870,0,Well6
63486,2,GFP,18910,1072,1324,870,0,Well6
