read,cycle,cell,i,j,tile,well,channel,intensity
36076,1,621,757,483,0,Well6,Far-red,0
36076,2,621,757,483,0,Well6,Far-red,32
36076,3,621,757,483,0,Well6,Far-red,0
36076,4,621,757,483,0,Well6,Far-red,6
36317,1,621,762,482,0,Well6,Far-red,1
36317,2,621,762,482,0,Well6,Far-red,54
36317,3,621,762,482,0,Well6,Far-red,-1
36317,4,621,762,482,0,Well6,Far-red,0
36355,1,621,763,486,0,Well6,Far-red,0
36355,2,621,763,486,0,Well6,Far-red,37
36355,3,621,763,486,0,Well6,Far-red,0
36355,4,621,763,486,0,Well6,Far-red,1
36536,1,621,767,477,0,Well6,Far-red,12
36536,2,621,767,477,0,Well6,Far-red,41
36536,3,621,767,477,0,Well6,Far-red,-2
36536,4,621,767,477,0,Well6,Far-red,1
36537,1,621,767,482,0,Well6,Far-red,-1
36537,2,621,767,482,0,Well6,Far-red,28
36537,3,621,767,482,0,Well6,Far-red,0
36537,4,621,767,482,0,Well6,Far-red,6
36023,1,622,756,449,0,Well6,Far-red,0
36023,2,622,756,449,0,Well6,Far-red,-220
36023,3,622,756,449,0,Well6,Far-red,0
36023,4,622,756,449,0,Well6,Far-red,0
36165,1,622,759,454,0,Well6,Far-red,0
36165,2,622,759,454,0,Well6,Far-red,-66
36165,3,622,759,454,0,Well6,Far-red,0
36165,4,622,759,454,0,Well6,Far-red,6
36490,1,622,766,448,0,Well6,Far-red,0
36490,2,622,766,448,0,Well6,Far-red,-2
36490,3,622,766,448,0,Well6,Far-red,0
36490,4,622,766,448,0,Well6,Far-red,1
36491,1,622,766,455,0,Well6,Far-red,0
36491,2,622,766,455,0,Well6,Far-red,18
36491,3,622,766,455,0,Well6,Far-red,-1
36491,4,622,766,455,0,Well6,Far-red,1
36670,1,622,770,447,0,Well6,Far-red,0
36670,2,622,770,447,0,Well6,Far-red,-85
36670,3,622,770,447,0,Well6,Far-red,0
36670,4,622,770,447,0,Well6,Far-red,2
36726,1,622,771,455,0,Well6,Far-red,3
36726,2,622,771,455,0,Well6,Far-red,30
36726,3,622,771,455,0,Well6,Far-red,0
36726,4,622,771,455,0,Well6,Far-red,0
36302,1,623,761,1574,0,Well6,Far-red,37
36302,2,623,761,1574,0,Well6,Far-red,-234
36302,3,623,761,1574,0,Well6,Far-red,0
36302,4,623,761,1574,0,Well6,Far-red,1
36415,1,623,764,1567,0,Well6,Far-red,35
36415,2,623,764,1567,0,Well6,Far-red,-169
36415,3,623,764,1567,0,Well6,Far-red,0
36415,4,623,764,1567,0,Well6,Far-red,1
36519,1,623,766,1572,0,Well6,Far-red,12
36519,2,623,766,1572,0,Well6,Far-red,-244
36519,3,623,766,1572,0,Well6,Far-red,0
36519,4,623,766,1572,0,Well6,Far-red,1
36602,1,623,768,1566,0,Well6,Far-red,18
36602,2,623,768,1566,0,Well6,Far-red,-101
36602,3,623,768,1566,0,Well6,Far-red,0
36602,4,623,768,1566,0,Well6,Far-red,0
36497,1,624,766,783,0,Well6,Far-red,6
36497,2,624,766,783,0,Well6,Far-red,26
36497,3,624,766,783,0,Well6,Far-red,0
36497,4,624,766,783,0,Well6,Far-red,-71
36678,1,624,770,785,0,Well6,Far-red,6
36678,2,624,770,785,0,Well6,Far-red,-241
36678,3,624,770,785,0,Well6,Far-red,0
36678,4,624,770,785,0,Well6,Far-red,-15
36971,1,624,776,780,0,Well6,Far-red,9
36971,2,624,776,780,0,Well6,Far-red,-290
36971,3,624,776,780,0,Well6,Far-red,0
36971,4,624,776,780,0,Well6,Far-red,7
37072,1,624,778,785,0,Well6,Far-red,3
37072,2,624,778,785,0,Well6,Far-red,-276
37072,3,624,778,785,0,Well6,Far-red,0
37072,4,624,778,785,0,Well6,Far-red,6
36459,1,625,765,1471,0,Well6,Far-red,0
36459,2,625,765,1471,0,Well6,Far-red,-146
36459,3,625,765,1471,0,Well6,Far-red,0
36459,4,625,765,1471,0,Well6,Far-red,0
36695,1,625,770,1463,0,Well6,Far-red,8
36695,2,625,770,1463,0,Well6,Far-red,-11
36695,3,625,770,1463,0,Well6,Far-red,0
36695,4,625,770,1463,0,Well6,Far-red,0
37046,1,625,777,1476,0,Well6,Far-red,5
37046,2,625,777,1476,0,Well6,Far-red,-404
37046,3,625,777,1476,0,Well6,Far-red,0
37046,4,625,777,1476,0,Well6,Far-red,3
37131,1,625,779,1471,0,Well6,Far-red,4
37131,2,625,779,1471,0,Well6,Far-red,-20
37131,3,625,779,1471,0,Well6,Far-red,1
37131,4,625,779,1471,0,Well6,Far-red,-1
36949,1,627,775,1899,0,Well6,Far-red,1
36949,2,627,775,1899,0,Well6,Far-red,-175
36949,3,627,775,1899,0,Well6,Far-red,0
36949,4,627,775,1899,0,Well6,Far-red,0
37283,1,627,782,1905,0,Well6,Far-red,1
37283,2,627,782,1905,0,Well6,Far-red,-314
37283,3,627,782,1905,0,Well6,Far-red,0
37283,4,627,782,1905,0,Well6,Far-red,0
37498,1,627,786,1896,0,Well6,Far-red,0
37498,2,627,786,1896,0,Well6,Far-red,-248
37498,3,627,786,1896,0,Well6,Far-red,0
37498,4,627,786,1896,0,Well6,Far-red,1
37535,1,627,787,1899,0,Well6,Far-red,1
37535,2,627,787,1899,0,Well6,Far-red,-210
37535,3,627,787,1899,0,Well6,Far-red,0
37535,4,627,787,1899,0,Well6,Far-red,1
37511,1,628,787,454,0,Well6,Far-red,11
37511,2,628,787,454,0,Well6,Far-red,-425
37511,3,628,787,454,0,Well6,Far-red,0
37511,4,628,787,454,0,Well6,Far-red,2
37512,1,628,787,462,0,Well6,Far-red,0
37512,2,628,787,462,0,Well6,Far-red,28
37512,3,628,787,462,0,Well6,Far-red,0
37512,4,628,787,462,0,Well6,Far-red,1
37739,1,628,792,457,0,Well6,Far-red,1
37739,2,628,792,457,0,Well6,Far-red,-17
37739,3,628,792,457,0,Well6,Far-red,0
37739,4,628,792,457,0,Well6,Far-red,1
37833,1,628,794,454,0,Well6,Far-red,0
37833,2,628,794,454,0,Well6,Far-red,27
37833,3,628,794,454,0,Well6,Far-red,0
37833,4,628,794,454,0,Well6,Far-red,6
37880,1,628,795,462,0,Well6,Far-red,15
37880,2,628,795,462,0,Well6,Far-red,34
37880,3,628,795,462,0,Well6,Far-red,0
37880,4,628,795,462,0,Well6,Far-red,2
37485,1,629,786,1476,0,Well6,Far-red,0
37485,2,629,786,1476,0,Well6,Far-red,-6
37485,3,629,786,1476,0,Well6,Far-red,0
37485,4,629,786,1476,0,Well6,Far-red,0
37574,1,629,788,1483,0,Well6,Far-red,13
37574,2,629,788,1483,0,Well6,Far-red,-278
37574,3,629,788,1483,0,Well6,Far-red,0
37574,4,629,788,1483,0,Well6,Far-red,3
37663,1,629,790,1476,0,Well6,Far-red,0
37663,2,629,790,1476,0,Well6,Far-red,58
37663,3,629,790,1476,0,Well6,Far-red,0
37663,4,629,790,1476,0,Well6,Far-red,1
37807,1,629,793,1484,0,Well6,Far-red,43
37807,2,629,793,1484,0,Well6,Far-red,-29
37807,3,629,793,1484,0,Well6,Far-red,0
37807,4,629,793,1484,0,Well6,Far-red,-1
37227,1,630,781,1497,0,Well6,Far-red,9
37227,2,630,781,1497,0,Well6,Far-red,18
37227,3,630,781,1497,0,Well6,Far-red,0
37227,4,630,781,1497,0,Well6,Far-red,0
37275,1,630,782,1506,0,Well6,Far-red,4
37275,2,630,782,1506,0,Well6,Far-red,16
37275,3,630,782,1506,0,Well6,Far-red,0
37275,4,630,782,1506,0,Well6,Far-red,0
37373,1,630,784,1502,0,Well6,Far-red,10
37373,2,630,784,1502,0,Well6,Far-red,-60
37373,3,630,784,1502,0,Well6,Far-red,0
37373,4,630,784,1502,0,Well6,Far-red,1
37665,1,630,790,1502,0,Well6,Far-red,0
37665,2,630,790,1502,0,Well6,Far-red,-267
37665,3,630,790,1502,0,Well6,Far-red,0
37665,4,630,790,1502,0,Well6,Far-red,1
37300,1,631,783,336,0,Well6,Far-red,23
37300,2,631,783,336,0,Well6,Far-red,-190
37300,3,631,783,336,0,Well6,Far-red,0
37300,4,631,783,336,0,Well6,Far-red,2
37636,1,631,790,335,0,Well6,Far-red,7
37636,2,631,790,335,0,Well6,Far-red,-133
37636,3,631,790,335,0,Well6,Far-red,1
37636,4,631,790,335,0,Well6,Far-red,-60
37682,1,631,791,325,0,Well6,Far-red,13
37682,2,631,791,325,0,Well6,Far-red,-47
37682,3,631,791,325,0,Well6,Far-red,0
37682,4,631,791,325,0,Well6,Far-red,0
37780,1,631,793,331,0,Well6,Far-red,15
37780,2,631,793,331,0,Well6,Far-red,-197
37780,3,631,793,331,0,Well6,Far-red,0
37780,4,631,793,331,0,Well6,Far-red,9
37827,1,631,794,338,0,Well6,Far-red,7
37827,2,631,794,338,0,Well6,Far-red,18
37827,3,631,794,338,0,Well6,Far-red,-1
37827,4,631,794,338,0,Well6,Far-red,-43
37392,1,632,785,307,0,Well6,Far-red,14
37392,2,632,785,307,0,Well6,Far-red,-245
37392,3,632,785,307,0,Well6,Far-red,-1
37392,4,632,785,307,0,Well6,Far-red,1
37550,1,632,788,295,0,Well6,Far-red,1
37550,2,632,788,295,0,Well6,Far-red,-301
37550,3,632,788,295,0,Well6,Far-red,0
37550,4,632,788,295,0,Well6,Far-red,0
37635,1,632,790,300,0,Well6,Far-red,18
37635,2,632,790,300,0,Well6,Far-red,-290
37635,3,632,790,300,0,Well6,Far-red,0
37635,4,632,790,300,0,Well6,Far-red,0
37732,1,632,792,305,0,Well6,Far-red,5
37732,2,632,792,305,0,Well6,Far-red,-199
37732,3,632,792,305,0,Well6,Far-red,0
37732,4,632,792,305,0,Well6,Far-red,1
37526,1,633,787,1458,0,Well6,Far-red,1
37526,2,633,787,1458,0,Well6,Far-red,-253
37526,3,633,787,1458,0,Well6,Far-red,0
37526,4,633,787,1458,0,Well6,Far-red,3
37710,1,633,791,1461,0,Well6,Far-red,1
37710,2,633,791,1461,0,Well6,Far-red,-206
37710,3,633,791,1461,0,Well6,Far-red,0
37710,4,633,791,1461,0,Well6,Far-red,2
37854,1,633,794,1470,0,Well6,Far-red,1
37854,2,633,794,1470,0,Well6,Far-red,-268
37854,3,633,794,1470,0,Well6,Far-red,1
37854,4,633,794,1470,0,Well6,Far-red,0
37959,1,633,796,1464,0,Well6,Far-red,0
37959,2,633,796,1464,0,Well6,Far-red,-27
37959,3,633,796,1464,0,Well6,Far-red,0
37959,4,633,796,1464,0,Well6,Far-red,0
38055,1,633,798,1468,0,Well6,Far-red,0
38055,2,633,798,1468,0,Well6,Far-red,23
38055,3,633,798,1468,0,Well6,Far-red,0
38055,4,633,798,1468,0,Well6,Far-red,3
37618,1,634,789,1534,0,Well6,Far-red,4
37618,2,634,789,1534,0,Well6,Far-red,-40
37618,3,634,789,1534,0,Well6,Far-red,0
37618,4,634,789,1534,0,Well6,Far-red,0
37759,1,634,792,1529,0,Well6,Far-red,59
37759,2,634,792,1529,0,Well6,Far-red,-232
37759,3,634,792,1529,0,Well6,Far-red,0
37759,4,634,792,1529,0,Well6,Far-red,1
37910,1,634,795,1530,0,Well6,Far-red,46
37910,2,634,795,1530,0,Well6,Far-red,-285
37910,3,634,795,1530,0,Well6,Far-red,0
37910,4,634,795,1530,0,Well6,Far-red,1
37962,1,634,796,1540,0,Well6,Far-red,6
37962,2,634,796,1540,0,Well6,Far-red,-222
37962,3,634,796,1540,0,Well6,Far-red,0
37962,4,634,796,1540,0,Well6,Far-red,1
38149,1,634,800,1533,0,Well6,Far-red,0
38149,2,634,800,1533,0,Well6,Far-red,-46
38149,3,634,800,1533,0,Well6,Far-red,0
38149,4,634,800,1533,0,Well6,Far-red,2
37909,1,635,795,1511,0,Well6,Far-red,22
37909,2,635,795,1511,0,Well6,Far-red,-408
37909,3,635,795,1511,0,Well6,Far-red,0
37909,4,635,795,1511,0,Well6,Far-red,0
37961,1,635,796,1506,0,Well6,Far-red,43
37961,2,635,796,1506,0,Well6,Far-red,-250
37961,3,635,796,1506,0,Well6,Far-red,1
37961,4,635,796,1506,0,Well6,Far-red,3
38148,1,635,800,1507,0,Well6,Far-red,73
38148,2,635,800,1507,0,Well6,Far-red,-239
38148,3,635,800,1507,0,Well6,Far-red,0
38148,4,635,800,1507,0,Well6,Far-red,1
37983,1,636,797,444,0,Well6,Far-red,6
37983,2,636,797,444,0,Well6,Far-red,-305
37983,3,636,797,444,0,Well6,Far-red,0
37983,4,636,797,444,0,Well6,Far-red,0
38215,1,636,802,445,0,Well6,Far-red,1
38215,2,636,802,445,0,Well6,Far-red,-224
38215,3,636,802,445,0,Well6,Far-red,0
38215,4,636,802,445,0,Well6,Far-red,0
38216,1,636,802,451,0,Well6,Far-red,0
38216,2,636,802,451,0,Well6,Far-red,-238
38216,3,636,802,451,0,Well6,Far-red,0
38216,4,636,802,451,0,Well6,Far-red,1
38365,1,636,805,450,0,Well6,Far-red,1
38365,2,636,805,450,0,Well6,Far-red,-270
38365,3,636,805,450,0,Well6,Far-red,0
38365,4,636,805,450,0,Well6,Far-red,1
38521,1,636,808,445,0,Well6,Far-red,15
38521,2,636,808,445,0,Well6,Far-red,41
38521,3,636,808,445,0,Well6,Far-red,1
38521,4,636,808,445,0,Well6,Far-red,2
38767,1,636,813,448,0,Well6,Far-red,15
38767,2,636,813,448,0,Well6,Far-red,-80
38767,3,636,813,448,0,Well6,Far-red,0
38767,4,636,813,448,0,Well6,Far-red,2
37919,1,637,795,1904,0,Well6,Far-red,0
37919,2,637,795,1904,0,Well6,Far-red,-15
37919,3,637,795,1904,0,Well6,Far-red,0
37919,4,637,795,1904,0,Well6,Far-red,0
38064,1,637,798,1905,0,Well6,Far-red,0
38064,2,637,798,1905,0,Well6,Far-red,-22
38064,3,637,798,1905,0,Well6,Far-red,0
38064,4,637,798,1905,0,Well6,Far-red,0
38292,1,637,803,1902,0,Well6,Far-red,-1
38292,2,637,803,1902,0,Well6,Far-red,2
38292,3,637,803,1902,0,Well6,Far-red,-3
38292,4,637,803,1902,0,Well6,Far-red,0
38293,1,637,803,1908,0,Well6,Far-red,-1
38293,2,637,803,1908,0,Well6,Far-red,-346
38293,3,637,803,1908,0,Well6,Far-red,0
38293,4,637,803,1908,0,Well6,Far-red,2
38056,1,638,798,1523,0,Well6,Far-red,15
38056,2,638,798,1523,0,Well6,Far-red,-331
38056,3,638,798,1523,0,Well6,Far-red,0
38056,4,638,798,1523,0,Well6,Far-red,2
38288,1,638,803,1519,0,Well6,Far-red,65
38288,2,638,803,1519,0,Well6,Far-red,-263
38288,3,638,803,1519,0,Well6,Far-red,0
38288,4,638,803,1519,0,Well6,Far-red,0
38341,1,638,804,1528,0,Well6,Far-red,81
38341,2,638,804,1528,0,Well6,Far-red,-146
38341,3,638,804,1528,0,Well6,Far-red,0
38341,4,638,804,1528,0,Well6,Far-red,1
37974,1,639,797,146,0,Well6,Far-red,0
37974,2,639,797,146,0,Well6,Far-red,30
37974,3,639,797,146,0,Well6,Far-red,0
37974,4,639,797,146,0,Well6,Far-red,-2
38032,1,639,798,142,0,Well6,Far-red,1
38032,2,639,798,142,0,Well6,Far-red,17
38032,3,639,798,142,0,Well6,Far-red,0
38032,4,639,798,142,0,Well6,Far-red,1
38358,1,639,805,140,0,Well6,Far-red,0
38358,2,639,805,140,0,Well6,Far-red,11
38358,3,639,805,140,0,Well6,Far-red,0
38358,4,639,805,140,0,Well6,Far-red,1
38359,1,639,805,147,0,Well6,Far-red,1
38359,2,639,805,147,0,Well6,Far-red,51
38359,3,639,805,147,0,Well6,Far-red,0
38359,4,639,805,147,0,Well6,Far-red,0
38606,1,639,810,143,0,Well6,Far-red,7
38606,2,639,810,143,0,Well6,Far-red,1
38606,3,639,810,143,0,Well6,Far-red,0
38606,4,639,810,143,0,Well6,Far-red,0
38245,1,640,802,1437,0,Well6,Far-red,0
38245,2,640,802,1437,0,Well6,Far-red,-231
38245,3,640,802,1437,0,Well6,Far-red,0
38245,4,640,802,1437,0,Well6,Far-red,0
38388,1,640,805,1440,0,Well6,Far-red,3
38388,2,640,805,1440,0,Well6,Far-red,-218
38388,3,640,805,1440,0,Well6,Far-red,0
38388,4,640,805,1440,0,Well6,Far-red,1
38494,1,640,807,1435,0,Well6,Far-red,4
38494,2,640,807,1435,0,Well6,Far-red,-154
38494,3,640,807,1435,0,Well6,Far-red,0
38494,4,640,807,1435,0,Well6,Far-red,1
38495,1,640,807,1445,0,Well6,Far-red,0
38495,2,640,807,1445,0,Well6,Far-red,35
38495,3,640,807,1445,0,Well6,Far-red,0
38495,4,640,807,1445,0,Well6,Far-red,2
38637,1,640,810,1441,0,Well6,Far-red,3
38637,2,640,810,1441,0,Well6,Far-red,-8
38637,3,640,810,1441,0,Well6,Far-red,0
38637,4,640,810,1441,0,Well6,Far-red,0
38300,1,641,804,167,0,Well6,Far-red,16
38300,2,641,804,167,0,Well6,Far-red,-178
38300,3,641,804,167,0,Well6,Far-red,0
38300,4,641,804,167,0,Well6,Far-red,0
38607,1,641,810,168,0,Well6,Far-red,22
38607,2,641,810,168,0,Well6,Far-red,-16
38607,3,641,810,168,0,Well6,Far-red,0
38607,4,641,810,168,0,Well6,Far-red,-1
38758,1,641,813,164,0,Well6,Far-red,3
38758,2,641,813,164,0,Well6,Far-red,-75
38758,3,641,813,164,0,Well6,Far-red,0
38758,4,641,813,164,0,Well6,Far-red,1
38097,1,642,799,1556,0,Well6,Far-red,1
38097,2,642,799,1556,0,Well6,Far-red,-285
38097,3,642,799,1556,0,Well6,Far-red,0
38097,4,642,799,1556,0,Well6,Far-red,0
38343,1,642,804,1561,0,Well6,Far-red,0
38343,2,642,804,1561,0,Well6,Far-red,-2
38343,3,642,804,1561,0,Well6,Far-red,0
38343,4,642,804,1561,0,Well6,Far-red,2
38438,1,642,806,1554,0,Well6,Far-red,0
38438,2,642,806,1554,0,Well6,Far-red,33
38438,3,642,806,1554,0,Well6,Far-red,0
38438,4,642,806,1554,0,Well6,Far-red,0
38439,1,642,806,1565,0,Well6,Far-red,1
38439,2,642,806,1565,0,Well6,Far-red,-73
38439,3,642,806,1565,0,Well6,Far-red,1
38439,4,642,806,1565,0,Well6,Far-red,0
38689,1,642,811,1563,0,Well6,Far-red,2
38689,2,642,811,1563,0,Well6,Far-red,-10
38689,3,642,811,1563,0,Well6,Far-red,0
38689,4,642,811,1563,0,Well6,Far-red,0
38186,1,643,801,1302,0,Well6,Far-red,5
38186,2,643,801,1302,0,Well6,Far-red,-236
38186,3,643,801,1302,0,Well6,Far-red,0
38186,4,643,801,1302,0,Well6,Far-red,-1
38429,1,643,806,1306,0,Well6,Far-red,2
38429,2,643,806,1306,0,Well6,Far-red,61
38429,3,643,806,1306,0,Well6,Far-red,2
38429,4,643,806,1306,0,Well6,Far-red,2
38545,1,643,808,1312,0,Well6,Far-red,5
38545,2,643,808,1312,0,Well6,Far-red,21
38545,3,643,808,1312,0,Well6,Far-red,0
38545,4,643,808,1312,0,Well6,Far-red,0
38738,1,643,812,1308,0,Well6,Far-red,2
38738,2,643,812,1308,0,Well6,Far-red,23
38738,3,643,812,1308,0,Well6,Far-red,0
38738,4,643,812,1308,0,Well6,Far-red,0
38786,1,643,813,1300,0,Well6,Far-red,0
38786,2,643,813,1300,0,Well6,Far-red,50
38786,3,643,813,1300,0,Well6,Far-red,0
38786,4,643,813,1300,0,Well6,Far-red,2
38436,1,644,806,1491,0,Well6,Far-red,29
38436,2,644,806,1491,0,Well6,Far-red,-14
38436,3,644,806,1491,0,Well6,Far-red,1
38436,4,644,806,1491,0,Well6,Far-red,1
38497,1,644,807,1498,0,Well6,Far-red,2
38497,2,644,807,1498,0,Well6,Far-red,-245
38497,3,644,807,1498,0,Well6,Far-red,1
38497,4,644,807,1498,0,Well6,Far-red,4
38498,1,644,807,1505,0,Well6,Far-red,20
38498,2,644,807,1505,0,Well6,Far-red,-228
38498,3,644,807,1505,0,Well6,Far-red,1
38498,4,644,807,1505,0,Well6,Far-red,1
38791,1,644,813,1497,0,Well6,Far-red,121
38791,2,644,813,1497,0,Well6,Far-red,20
38791,3,644,813,1497,0,Well6,Far-red,-1
38791,4,644,813,1497,0,Well6,Far-red,1
38192,1,645,801,1537,0,Well6,Far-red,0
38192,2,645,801,1537,0,Well6,Far-red,-55
38192,3,645,801,1537,0,Well6,Far-red,0
38192,4,645,801,1537,0,Well6,Far-red,2
38342,1,645,804,1544,0,Well6,Far-red,0
38342,2,645,804,1544,0,Well6,Far-red,-220
38342,3,645,804,1544,0,Well6,Far-red,0
38342,4,645,804,1544,0,Well6,Far-red,2
38499,1,645,807,1539,0,Well6,Far-red,0
38499,2,645,807,1539,0,Well6,Far-red,-309
38499,3,645,807,1539,0,Well6,Far-red,0
38499,4,645,807,1539,0,Well6,Far-red,1
38550,1,645,808,1533,0,Well6,Far-red,0
38550,2,645,808,1533,0,Well6,Far-red,-50
38550,3,645,808,1533,0,Well6,Far-red,-2
38550,4,645,808,1533,0,Well6,Far-red,2
38551,1,645,808,1547,0,Well6,Far-red,31
38551,2,645,808,1547,0,Well6,Far-red,-256
38551,3,645,808,1547,0,Well6,Far-red,0
38551,4,645,808,1547,0,Well6,Far-red,1
38688,1,645,811,1535,0,Well6,Far-red,12
38688,2,645,811,1535,0,Well6,Far-red,-63
38688,3,645,811,1535,0,Well6,Far-red,0
38688,4,645,811,1535,0,Well6,Far-red,1
38793,1,645,813,1543,0,Well6,Far-red,0
38793,2,645,813,1543,0,Well6,Far-red,-17
38793,3,645,813,1543,0,Well6,Far-red,0
38793,4,645,813,1543,0,Well6,Far-red,1
38833,1,645,814,1537,0,Well6,Far-red,9
38833,2,645,814,1537,0,Well6,Far-red,-40
38833,3,645,814,1537,0,Well6,Far-red,3
38833,4,645,814,1537,0,Well6,Far-red,1
38355,1,646,804,1915,0,Well6,Far-red,4
38355,2,646,804,1915,0,Well6,Far-red,-246
38355,3,646,804,1915,0,Well6,Far-red,0
38355,4,646,804,1915,0,Well6,Far-red,0
38506,1,646,807,1918,0,Well6,Far-red,2
38506,2,646,807,1918,0,Well6,Far-red,-275
38506,3,646,807,1918,0,Well6,Far-red,0
38506,4,646,807,1918,0,Well6,Far-red,1
38507,1,646,807,1925,0,Well6,Far-red,0
38507,2,646,807,1925,0,Well6,Far-red,-14
38507,3,646,807,1925,0,Well6,Far-red,2
38507,4,646,807,1925,0,Well6,Far-red,1
38801,1,646,813,1916,0,Well6,Far-red,3
38801,2,646,813,1916,0,Well6,Far-red,-32
38801,3,646,813,1916,0,Well6,Far-red,0
38801,4,646,813,1916,0,Well6,Far-red,0
38938,1,646,816,1912,0,Well6,Far-red,2
38938,2,646,816,1912,0,Well6,Far-red,21
38938,3,646,816,1912,0,Well6,Far-red,0
38938,4,646,816,1912,0,Well6,Far-red,0
38496,1,647,807,1467,0,Well6,Far-red,0
38496,2,647,807,1467,0,Well6,Far-red,-309
38496,3,647,807,1467,0,Well6,Far-red,0
38496,4,647,807,1467,0,Well6,Far-red,2
38685,1,647,811,1456,0,Well6,Far-red,0
38685,2,647,811,1456,0,Well6,Far-red,-153
38685,3,647,811,1456,0,Well6,Far-red,0
38685,4,647,811,1456,0,Well6,Far-red,1
38743,1,647,812,1471,0,Well6,Far-red,0
38743,2,647,812,1471,0,Well6,Far-red,-30
38743,3,647,812,1471,0,Well6,Far-red,1
38743,4,647,812,1471,0,Well6,Far-red,0
39076,1,647,819,1467,0,Well6,Far-red,0
39076,2,647,819,1467,0,Well6,Far-red,25
39076,3,647,819,1467,0,Well6,Far-red,1
39076,4,647,819,1467,0,Well6,Far-red,0
38433,1,648,806,1420,0,Well6,Far-red,4
38433,2,648,806,1420,0,Well6,Far-red,-317
38433,3,648,806,1420,0,Well6,Far-red,0
38433,4,648,806,1420,0,Well6,Far-red,1
38593,1,648,809,1416,0,Well6,Far-red,1
38593,2,648,809,1416,0,Well6,Far-red,-251
38593,3,648,809,1416,0,Well6,Far-red,0
38593,4,648,809,1416,0,Well6,Far-red,1
38789,1,648,813,1410,0,Well6,Far-red,0
38789,2,648,813,1410,0,Well6,Far-red,20
38789,3,648,813,1410,0,Well6,Far-red,0
38789,4,648,813,1410,0,Well6,Far-red,0
38830,1,648,814,1421,0,Well6,Far-red,4
38830,2,648,814,1421,0,Well6,Far-red,11
38830,3,648,814,1421,0,Well6,Far-red,0
38830,4,648,814,1421,0,Well6,Far-red,4
38741,1,649,812,1394,0,Well6,Far-red,-1
38741,2,649,812,1394,0,Well6,Far-red,-293
38741,3,649,812,1394,0,Well6,Far-red,0
38741,4,649,812,1394,0,Well6,Far-red,1
38829,1,649,814,1400,0,Well6,Far-red,0
38829,2,649,814,1400,0,Well6,Far-red,-346
38829,3,649,814,1400,0,Well6,Far-red,-4
38829,4,649,814,1400,0,Well6,Far-red,1
39026,1,649,818,1388,0,Well6,Far-red,1
39026,2,649,818,1388,0,Well6,Far-red,-78
39026,3,649,818,1388,0,Well6,Far-red,1
39026,4,649,818,1388,0,Well6,Far-red,0
39027,1,649,818,1393,0,Well6,Far-red,5
39027,2,649,818,1393,0,Well6,Far-red,-52
39027,3,649,818,1393,0,Well6,Far-red,0
39027,4,649,818,1393,0,Well6,Far-red,1
39028,1,649,818,1401,0,Well6,Far-red,2
39028,2,649,818,1401,0,Well6,Far-red,-47
39028,3,649,818,1401,0,Well6,Far-red,1
39028,4,649,818,1401,0,Well6,Far-red,1
39182,1,649,821,1396,0,Well6,Far-red,1
39182,2,649,821,1396,0,Well6,Far-red,29
39182,3,649,821,1396,0,Well6,Far-red,0
39182,4,649,821,1396,0,Well6,Far-red,3
39240,1,649,822,1393,0,Well6,Far-red,2
39240,2,649,822,1393,0,Well6,Far-red,19
39240,3,649,822,1393,0,Well6,Far-red,-1
39240,4,649,822,1393,0,Well6,Far-red,1
38687,1,650,811,1513,0,Well6,Far-red,33
38687,2,650,811,1513,0,Well6,Far-red,7
38687,3,650,811,1513,0,Well6,Far-red,0
38687,4,650,811,1513,0,Well6,Far-red,0
38882,1,651,815,1924,0,Well6,Far-red,0
38882,2,651,815,1924,0,Well6,Far-red,27
38882,3,651,815,1924,0,Well6,Far-red,-1
38882,4,651,815,1924,0,Well6,Far-red,1
38939,1,651,816,1928,0,Well6,Far-red,1
38939,2,651,816,1928,0,Well6,Far-red,-8
38939,3,651,816,1928,0,Well6,Far-red,-3
38939,4,651,816,1928,0,Well6,Far-red,2
39084,1,651,819,1919,0,Well6,Far-red,3
39084,2,651,819,1919,0,Well6,Far-red,34
39084,3,651,819,1919,0,Well6,Far-red,0
39084,4,651,819,1919,0,Well6,Far-red,1
39136,1,651,820,1924,0,Well6,Far-red,4
39136,2,651,820,1924,0,Well6,Far-red,-123
39136,3,651,820,1924,0,Well6,Far-red,-1
39136,4,651,820,1924,0,Well6,Far-red,0
38944,1,652,817,145,0,Well6,Far-red,43
38944,2,652,817,145,0,Well6,Far-red,-244
38944,3,652,817,145,0,Well6,Far-red,0
38944,4,652,817,145,0,Well6,Far-red,1
39259,1,652,823,145,0,Well6,Far-red,8
39259,2,652,823,145,0,Well6,Far-red,-140
39259,3,652,823,145,0,Well6,Far-red,0
39259,4,652,823,145,0,Well6,Far-red,1
38831,1,653,814,1458,0,Well6,Far-red,2
38831,2,653,814,1458,0,Well6,Far-red,-220
38831,3,653,814,1458,0,Well6,Far-red,0
38831,4,653,814,1458,0,Well6,Far-red,1
38876,1,653,815,1455,0,Well6,Far-red,2
38876,2,653,815,1455,0,Well6,Far-red,-170
38876,3,653,815,1455,0,Well6,Far-red,0
38876,4,653,815,1455,0,Well6,Far-red,0
39030,1,653,818,1461,0,Well6,Far-red,1
39030,2,653,818,1461,0,Well6,Far-red,-243
39030,3,653,818,1461,0,Well6,Far-red,1
39030,4,653,818,1461,0,Well6,Far-red,3
39075,1,653,819,1452,0,Well6,Far-red,0
